LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI4794|CLI4794_0000037	LuxR family transcriptional regulator, csgAB operon	3135	3731	00	33893	1	contig.5	cds	-	0.0	K04333	69.3	-	0.0	-	0.0	-	0.0	-	0.0	Response_reg,GerE	48.4,68.9	actNOG.ENOG4100M2Q.meta_raw	229.8
CLI4794|CLI4794_0000038	hypothetical protein	4196	4432	00	34954	-1	contig.5	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4794|CLI4794_0000039	RNA polymerase sigma factor, sigma-70 family	4564	5139	00	35322	1	contig.5	cds	TIGR02937	86.8	K03088	124.7	-	0.0	-	0.0	-	0.0	-	0.0	Sigma70_r2,Sigma70_r4	45.5,42.1	actNOG.ENOG4100GP7.meta_raw	303.3
CLI4794|CLI4794_0000040	hypothetical protein	5132	6313	00	35890	1	contig.5	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	RsdA_SigD_bd	32.1	actNOG.ENOG41011GZ.meta_raw	178.9
CLI4794|CLI4794_0000041	hypothetical protein	6378	6824	00	37136	-1	contig.5	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100J6P.meta_raw	159.0
CLI4794|CLI4794_0000042	inosine-5'-monophosphate dehydrogenase	6906	8417	00	37664	1	contig.5	cds	TIGR01302	595.2	K00088	684.5	-	0.0	-	0.0	-	0.0	-	0.0	IMPDH	501.1	actNOG.ENOG4100D7Y.meta_raw	842.1
CLI4794|CLI4794_0000043	def peptide deformylase	8440	9285	00	39198	1	contig.5	cds	-	0.0	K06889	105.0	-	0.0	CE10	29.5	-	0.0	-	0.0	Hydrolase_4	66.0	actNOG.ENOG41011RQ.meta_raw	400.5
CLI4794|CLI4794_0000044	hypothetical protein	9251	10357	00	40009	-1	contig.5	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100GF5.meta_raw	348.4
CLI4794|CLI4794_0000045	IMP dehydrogenase family protein	11494	12618	00	42252	1	contig.5	cds	TIGR01304	537.6	K00088	203.2	-	0.0	-	0.0	-	0.0	-	0.0	IMPDH	124.3	actNOG.ENOG4100C1D.meta_raw	593.9
CLI4794|CLI4794_0000046	hypothetical protein	12629	13123	00	43387	-1	contig.5	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	FBP_C	170.3	actNOG.ENOG4100IN9.meta_raw	167.5
CLI4794|CLI4794_0000047	hypothetical protein	13243	13650	00	44001	1	contig.5	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100BDA.meta_raw	26.7
CLI4794|CLI4794_0000048	hypothetical protein	13733	14596	00	44491	-1	contig.5	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4794|CLI4794_0000049	hypothetical protein	14771	15511	00	45529	1	contig.5	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	TetR_C	55.6	actNOG.ENOG4100GNP.meta_raw	263.5
CLI4794|CLI4794_0000050	hypothetical protein	15604	16161	00	46362	1	contig.5	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100RD6.meta_raw	142.8
CLI4794|CLI4794_0000051	GMP synthase (glutamine-hydrolyzing), C-terminal domain or B subunit	16190	17740	00	46948	1	contig.5	cds	TIGR00884	478.9	K01951	720.1	-	0.0	-	0.0	-	0.0	-	0.0	GATase,GMP_synt_C	132.7,132.7	actNOG.ENOG4100CWV.meta_raw	954.9
CLI4794|CLI4794_0000052	hypothetical protein	17902	18117	00	48660	-1	contig.5	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100T2Z.meta_raw	49.5
CLI4794|CLI4794_0000053	hypothetical partial partial partial partial protein	18110	18925	01	48868	-1	contig.5	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF2154	28.1	actNOG.ENOG4100G6D.meta_raw	214.6
CLI4794|CLI4794_0000054	TetR/AcrR family transcriptional regulator, acrAB operon repressor	110	709	00	49795	1	contig.6	cds	-	0.0	K03577	60.7	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	44.1	actNOG.ENOG4100M17.meta_raw	115.3
CLI4794|CLI4794_0000055	integrase/recombinase XerD	2003	3277	00	51688	1	contig.6	cds	-	0.0	K04763	56.1	-	0.0	-	0.0	-	0.0	-	0.0	Phage_integrase	25.4	actNOG.ENOG4100MJS.meta_raw	321.8
CLI4794|CLI4794_0000056	hypothetical partial partial partial partial protein	3274	3552	01	52959	1	contig.6	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG41010BC.meta_raw	34.4
CLI4794|CLI4794_0000057	hypothetical partial partial partial partial protein	3	74	10	53240	1	contig.7	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4794|CLI4794_0000058	glutamate dehydrogenase (NAD(P)+)	226	1287	00	53463	1	contig.7	cds	-	0.0	K00261	129.9	-	0.0	-	0.0	-	0.0	-	0.0	ELFV_dehydrog_N,ELFV_dehydrog,ELFV_dehydrog	49.5,25.7,43.8	actNOG.ENOG4100BV5.meta_raw	335.4
CLI4794|CLI4794_0000059	4-hydroxyphenylpyruvate dioxygenase	1284	2480	00	54521	1	contig.7	cds	TIGR01263	417.3	K05606	43.0	-	0.0	-	0.0	-	0.0	-	0.0	Glyoxalase_4,Glyoxalase	36.0,54.9	actNOG.ENOG4100E1K.meta_raw	747.1
CLI4794|CLI4794_0000060	aspartyl-tRNA(Asn)/glutamyl-tRNA (Gln) amidotransferase subunit A	2483	3880	00	55720	-1	contig.7	cds	-	0.0	K02433	261.7	-	0.0	-	0.0	-	0.0	-	0.0	Amidase	273.1	actNOG.ENOG4100DR1.meta_raw	503.9
CLI4794|CLI4794_0000061	hypothetical protein	3964	4584	00	57201	-1	contig.7	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	SNARE_assoc	39.1	actNOG.ENOG4100IIT.meta_raw	57.6
CLI4794|CLI4794_0000062	hypothetical protein	4805	4945	00	58042	1	contig.7	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4794|CLI4794_0000063	transcriptional activator for dhaKLM operon	4958	6352	00	58195	-1	contig.7	cds	-	0.0	K05880	49.9	-	0.0	-	0.0	-	0.0	-	0.0	HTH_8	33.1	actNOG.ENOG4100FBS.meta_raw	635.8
CLI4794|CLI4794_0000064	K07045 family protein	6555	7568	00	59792	1	contig.7	cds	-	0.0	K07045	98.3	-	0.0	-	0.0	-	0.0	-	0.0	Amidohydro_2	141.1	actNOG.ENOG4100BYZ.meta_raw	523.4
CLI4794|CLI4794_0000065	hypothetical protein	7568	8296	00	60805	1	contig.7	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF59	50.9	actNOG.ENOG4100HUJ.meta_raw	341.2
CLI4794|CLI4794_0000066	alcohol dehydrogenase, propanol-preferring	8293	9318	00	61530	1	contig.7	cds	-	0.0	K13953	328.5	-	0.0	-	0.0	-	0.0	-	0.0	ADH_N,ADH_zinc_N	110.5,75.5	actNOG.ENOG4100BS3.meta_raw	453.0
CLI4794|CLI4794_0000067	glycerol dehydrogenase	9387	10532	00	62624	-1	contig.7	cds	-	0.0	K00005	458.2	-	0.0	-	0.0	-	0.0	-	0.0	Fe-ADH	215.3	actNOG.ENOG4100G9I.meta_raw	513.6
CLI4794|CLI4794_0000068	hypothetical protein	10615	11088	00	63852	-1	contig.7	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	MarR_2	48.2	actNOG.ENOG4100MYK.meta_raw	195.8
CLI4794|CLI4794_0000069	putative luciferase-like monooxygenase, FMN-dependent, CE1758 family	11180	12277	00	64417	1	contig.7	cds	TIGR04036	710.1	K04091	37.6	-	0.0	-	0.0	-	0.0	A-OX	62.7	Bac_luciferase	202.5	actNOG.ENOG4100BR3.meta_raw	741.6
CLI4794|CLI4794_0000070	glyoxylase I family protein	12398	12892	00	65635	1	contig.7	cds	-	0.0	K08234	88.8	-	0.0	-	0.0	-	0.0	-	0.0	Glyoxalase	47.8	actNOG.ENOG4100J6M.meta_raw	258.4
CLI4794|CLI4794_0000071	hypothetical protein	12902	13486	00	66139	-1	contig.7	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100RUR.meta_raw	116.4
CLI4794|CLI4794_0000072	def peptide deformylase	13596	14438	00	66833	1	contig.7	cds	-	0.0	K06889	29.7	-	0.0	-	0.0	-	0.0	-	0.0	Abhydrolase_1	43.9	actNOG.ENOG4100EQZ.meta_raw	297.6
CLI4794|CLI4794_0000073	uncharacterized Actinobacterial protein TIGR03083	14479	15135	00	67716	-1	contig.7	cds	TIGR03083	98.1	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	MDMPI_N	44.1	actNOG.ENOG4100KNF.meta_raw	206.3
CLI4794|CLI4794_0000074	hypothetical partial partial partial partial protein	15208	15417	01	68445	-1	contig.7	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4794|CLI4794_0000075	hypothetical protein	288	1223	00	68943	-1	contig.8	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	AbiEi_4	38.2	actNOG.ENOG4100JJQ.meta_raw	345.1
CLI4794|CLI4794_0000076	hypothetical protein	2124	4025	00	70779	-1	contig.8	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Cu_amine_oxidN3,Cu_amine_oxid	63.0,516.2	actNOG.ENOG4100DA9.meta_raw	908.3
CLI4794|CLI4794_0000077	basic amino acid/polyamine antiporter, APA family	4022	5506	00	72677	-1	contig.8	cds	-	0.0	K03294	127.8	-	0.0	-	0.0	-	0.0	-	0.0	AA_permease_2	86.7	actNOG.ENOG4100DVP.meta_raw	583.5
CLI4794|CLI4794_0000078	basic amino acid/polyamine antiporter, APA family	5740	7155	00	74395	1	contig.8	cds	-	0.0	K03294	157.0	-	0.0	-	0.0	-	0.0	-	0.0	AA_permease	92.3	actNOG.ENOG4100JHB.meta_raw	419.0
CLI4794|CLI4794_0000079	hypothetical protein	7152	7910	00	75807	1	contig.8	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_IclR,IclR	27.4,42.6	actNOG.ENOG4100PQ0.meta_raw	317.8
CLI4794|CLI4794_0000080	hypothetical protein	7921	8166	00	76576	-1	contig.8	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4794|CLI4794_0000081	hypothetical protein	8261	8695	00	76916	-1	contig.8	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100MDK.meta_raw	163.8
CLI4794|CLI4794_0000082	glyoxylase I family protein	8896	9276	00	77551	1	contig.8	cds	-	0.0	K08234	57.4	-	0.0	-	0.0	-	0.0	-	0.0	Glyoxalase	52.0	actNOG.ENOG4100QUS.meta_raw	191.6
CLI4794|CLI4794_0000083	hypothetical protein	9279	9893	00	77934	-1	contig.8	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF1211	89.7	actNOG.ENOG4100QXC.meta_raw	200.9
CLI4794|CLI4794_0000084	hypothetical protein	9906	10373	00	78561	1	contig.8	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	ADH_N	38.4	actNOG.ENOG4100EEP.meta_raw	117.4
CLI4794|CLI4794_0000085	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase	10361	10966	00	79016	1	contig.8	cds	-	0.0	K00121	23.5	-	0.0	-	0.0	-	0.0	-	0.0	ADH_zinc_N_2	56.7	actNOG.ENOG4100EEP.meta_raw	165.7
CLI4794|CLI4794_0000086	MFS transporter bicyclomycin/chloramphenicol	11183	12490	00	79838	1	contig.8	cds	-	0.0	K07552	104.9	-	0.0	-	0.0	-	0.0	-	0.0	MFS_1	93.2	actNOG.ENOG4100D1K.meta_raw	586.8
CLI4794|CLI4794_0000087	threonine dehydratase	12608	13597	00	81263	-1	contig.8	cds	-	0.0	K01754	420.3	-	0.0	-	0.0	-	0.0	-	0.0	PALP	248.9	actNOG.ENOG4100EX2.meta_raw	479.5
CLI4794|CLI4794_0000088	hypothetical protein	13727	14116	00	82382	1	contig.8	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG41010PH.meta_raw	38.6
CLI4794|CLI4794_0000089	DNA mismatch endonuclease, patch repair partial partial partial partial protein	3	953	10	82779	1	contig.9	cds	-	0.0	K07458	15.1	-	0.0	-	0.0	-	0.0	-	0.0	AbiEi_4	26.6	actNOG.ENOG4100NAT.meta_raw	310.7
CLI4794|CLI4794_0000090	hypothetical protein	1057	2529	00	83833	1	contig.9	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Peptidase_S10	41.0	actNOG.ENOG4100EIH.meta_raw	344.6
CLI4794|CLI4794_0000091	ribokinase	2530	3522	00	85306	-1	contig.9	cds	-	0.0	K00852	24.6	-	0.0	-	0.0	-	0.0	-	0.0	LacI,Peripla_BP_3	48.1,123.7	actNOG.ENOG4100DWK.meta_raw	422.0
CLI4794|CLI4794_0000092	hypothetical protein	3658	4581	00	86434	1	contig.9	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	AP_endonuc_2	93.5	actNOG.ENOG4100BFD.meta_raw	498.3
CLI4794|CLI4794_0000093	choline-phosphate cytidylyltransferase	4578	5576	00	87354	1	contig.9	cds	-	0.0	K00968	25.6	-	0.0	GH109	33.5	-	0.0	-	0.0	GFO_IDH_MocA	74.3	actNOG.ENOG4100EU6.meta_raw	478.5
CLI4794|CLI4794_0000094	hydroxypyruvate isomerase	5573	6565	00	88349	1	contig.9	cds	-	0.0	K01816	24.5	-	0.0	-	0.0	-	0.0	-	0.0	AP_endonuc_2,AP_endonuc_2_N	103.7,27.1	actNOG.ENOG4100F1I.meta_raw	566.5
CLI4794|CLI4794_0000095	hexulose-6-phosphate isomerase	6578	7468	00	89354	1	contig.9	cds	-	0.0	K03082	54.0	-	0.0	-	0.0	-	0.0	-	0.0	AP_endonuc_2	119.7	actNOG.ENOG4100BJU.meta_raw	469.5
CLI4794|CLI4794_0000096	hypothetical protein	7625	8356	00	90401	1	contig.9	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4794|CLI4794_0000097	hypothetical protein	8357	9112	00	91133	-1	contig.9	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100QKE.meta_raw	178.0
CLI4794|CLI4794_0000098	hypothetical protein	9174	10154	00	91950	-1	contig.9	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF3445	112.1	actNOG.ENOG4100U3T.meta_raw	333.6
CLI4794|CLI4794_0000099	hypothetical partial partial partial partial protein	10151	10360	01	92927	-1	contig.9	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Fer2	39.6	actNOG.ENOG4100U2Y.meta_raw	74.1
CLI4794|CLI4794_0000100	MFS transporter, multidrug resistance protein	617	2083	00	93753	-1	contig.10	cds	-	0.0	K08161	42.8	-	0.0	-	0.0	-	0.0	-	0.0	MFS_1	97.1	actNOG.ENOG410152D.meta_raw	589.8
CLI4794|CLI4794_0000101	cysteine synthase A	2083	3186	00	95219	-1	contig.10	cds	-	0.0	K01738	323.7	-	0.0	-	0.0	-	0.0	-	0.0	PALP	159.4	actNOG.ENOG4100CZK.meta_raw	615.5
CLI4794|CLI4794_0000102	hypothetical protein	5025	5606	00	98161	-1	contig.10	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	TauD	67.8	actNOG.ENOG4100FIW.meta_raw	178.1
CLI4794|CLI4794_0000103	non-ribosomal peptide synthetase terminal domain of unknown function	5603	9577	00	98739	-1	contig.10	cds	TIGR02353	635.0	K02364	104.1	-	0.0	-	0.0	F	87.4	AMP-binding,PP-binding,PP-binding	107.0,32.4,36.1	AMP-binding,PP-binding,PP-binding	83.2,25.7,30.9	actNOG.ENOG4100E2T.meta_raw	1039.6
CLI4794|CLI4794_0000104	hypothetical protein	10598	11164	00	103734	-1	contig.10	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	YkuD	49.8	actNOG.ENOG4100N8Z.meta_raw	188.8
CLI4794|CLI4794_0000105	lipoprotein YgeR	11782	12561	00	104918	1	contig.10	cds	-	0.0	K12943	51.2	-	0.0	-	0.0	-	0.0	-	0.0	Peptidase_M23	95.6	actNOG.ENOG4100MGH.meta_raw	214.1
CLI4794|CLI4794_0000106	hypothetical protein	12582	13292	00	105718	-1	contig.10	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DsbD	167.7	actNOG.ENOG4100H81.meta_raw	215.8
CLI4794|CLI4794_0000107	phosphonate transport system ATP-binding partial partial partial partial protein	13422	13868	01	106558	1	contig.10	cds	-	0.0	K02041	81.8	-	0.0	-	0.0	-	0.0	-	0.0	ABC_tran	101.9	actNOG.ENOG4100J28.meta_raw	130.6
CLI4794|CLI4794_0000108	hypothetical partial partial partial partial protein	2	1366	10	107006	1	contig.11	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Helicase_C_3	139.9	actNOG.ENOG4100EKG.meta_raw	548.7
CLI4794|CLI4794_0000109	hypothetical protein	1363	1914	00	108367	-1	contig.11	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	ATP_bind_1	95.1	actNOG.ENOG4100ESA.meta_raw	332.4
CLI4794|CLI4794_0000110	hypothetical protein	1961	2620	00	108965	-1	contig.11	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF742	103.2	actNOG.ENOG4100PTD.meta_raw	184.7
