LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI7460|CLI7460_0000014	hypothetical protein	11400	12356	00	17291	1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100HFY.meta_raw	257.1
CLI7460|CLI7460_0000015	integrase/recombinase XerD	12353	13360	00	18244	1	contig.2	cds	-	0.0	K04763	86.8	-	0.0	-	0.0	-	0.0	-	0.0	Phage_int_SAM_1,Phage_integrase	29.5,39.6	actNOG.ENOG4100MJS.meta_raw	341.9
CLI7460|CLI7460_0000016	hypothetical protein	13627	14466	00	19518	1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100XVF.meta_raw	194.7
CLI7460|CLI7460_0000017	hypothetical partial partial partial partial protein	1	72	10	20447	1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI7460|CLI7460_0000018	tRNA dimethylallyltransferase	69	1013	00	20515	1	contig.3	cds	TIGR00174	230.7	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	IPPT	233.5	actNOG.ENOG4100BUV.meta_raw	455.7
CLI7460|CLI7460_0000019	diaminopimelate epimerase partial partial partial partial protein	1010	1717	01	21456	1	contig.3	cds	TIGR00652	182.2	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DAP_epimerase,DAP_epimerase	108.8,52.0	actNOG.ENOG4100F3H.meta_raw	323.1
CLI7460|CLI7460_0000020	hypothetical partial partial partial partial protein	1	135	10	22164	-1	contig.4	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100RG6.meta_raw	57.4
CLI7460|CLI7460_0000021	ferredoxin subunit of phenylpropionate dioxygenase	132	1196	00	22295	-1	contig.4	cds	-	0.0	K05710	25.3	-	0.0	-	0.0	-	0.0	-	0.0	Rieske	55.3	actNOG.ENOG4100D54.meta_raw	416.2
CLI7460|CLI7460_0000022	putative benzoate transport	1193	2557	00	23356	-1	contig.4	cds	TIGR00895	365.3	K08195	362.2	-	0.0	-	0.0	-	0.0	-	0.0	MFS_1	126.0	actNOG.ENOG4100C5T.meta_raw	581.3
CLI7460|CLI7460_0000023	hypothetical protein	2735	3382	00	24898	-1	contig.4	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	IclR	70.2	actNOG.ENOG4100GJS.meta_raw	307.2
CLI7460|CLI7460_0000024	hypothetical protein	4224	4532	00	26387	1	contig.4	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI7460|CLI7460_0000025	hypothetical protein	5486	6736	00	27649	1	contig.4	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	rve	43.9	actNOG.ENOG41013ER.meta_raw	644.5
CLI7460|CLI7460_0000026	hypothetical protein	6733	7584	00	28896	1	contig.4	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	IstB_IS21	202.3	actNOG.ENOG4100FS1.meta_raw	389.3
CLI7460|CLI7460_0000027	hypothetical partial partial partial partial protein	1	522	10	29800	-1	contig.5	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI7460|CLI7460_0000028	phosphoribosylglycinamide formyltransferase, formyltetrahydrofolate-dependent	566	1180	00	30365	1	contig.5	cds	TIGR00639	193.6	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Formyl_trans_N	155.9	actNOG.ENOG4100HIC.meta_raw	277.2
CLI7460|CLI7460_0000029	phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	1177	2739	00	30976	1	contig.5	cds	TIGR00355	560.4	K00602	831.9	-	0.0	-	0.0	-	0.0	-	0.0	MGS,AICARFT_IMPCHas	77.5,377.5	actNOG.ENOG4100D1J.meta_raw	880.5
CLI7460|CLI7460_0000030	PadR family transcriptional regulator, regulatory protein PadR	2867	3439	00	32666	-1	contig.5	cds	-	0.0	K10947	23.9	-	0.0	-	0.0	-	0.0	-	0.0	PadR	39.7	actNOG.ENOG4100RD9.meta_raw	270.0
CLI7460|CLI7460_0000031	xanthine dehydrogenase molybdenum-binding subunit	3659	7576	00	33458	1	contig.5	cds	-	0.0	K00087	394.0	-	0.0	-	0.0	F	95.3	AMP-binding	270.5	AMP-binding,AMP-binding_C,Ald_Xan_dh_C,Ald_Xan_dh_C2	245.4,63.4,76.2,444.2	actNOG.ENOG4100VBB.meta_raw	1273.2
CLI7460|CLI7460_0000032	enoyl-CoA hydratase	7578	8360	00	37377	1	contig.5	cds	-	0.0	K01692	213.9	-	0.0	-	0.0	-	0.0	-	0.0	ECH_1	142.6	actNOG.ENOG4100UI1.meta_raw	478.8
CLI7460|CLI7460_0000033	hypothetical protein	8357	9238	00	38156	1	contig.5	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	FAD_binding_5,CO_deh_flav_C	117.2,32.5	actNOG.ENOG4100ID4.meta_raw	325.5
CLI7460|CLI7460_0000034	carbon-monoxide dehydrogenase small subunit	9235	10500	00	39034	1	contig.5	cds	-	0.0	K03518	243.7	-	0.0	-	0.0	-	0.0	-	0.0	Fer2,Fer2_2,COXG	28.7,99.3,49.3	actNOG.ENOG4100V1H.meta_raw	565.7
CLI7460|CLI7460_0000035	putative benzoate transporter	10571	11866	00	40370	1	contig.5	cds	TIGR00843	191.3	K05782	336.3	-	0.0	-	0.0	-	0.0	-	0.0	BenE	254.8	actNOG.ENOG4100EQN.meta_raw	295.5
CLI7460|CLI7460_0000036	transcriptional activator for dhaKLM operon partial partial partial partial protein	2	961	10	42020	-1	contig.6	cds	-	0.0	K05880	47.7	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100DCJ.meta_raw	407.9
CLI7460|CLI7460_0000037	sarcosine oxidase, subunit alpha partial partial partial partial protein	1108	1779	01	43126	1	contig.6	cds	-	0.0	K00302	24.9	-	0.0	-	0.0	-	0.0	-	0.0	NAD_binding_8,FMO-like	30.7,38.0	actNOG.ENOG4100DC0.meta_raw	324.9
CLI7460|CLI7460_0000038	hypothetical partial partial partial partial protein	1039	1365	01	44838	1	contig.7	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI7460|CLI7460_0000039	hypothetical protein	203	676	00	45368	-1	contig.8	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI7460|CLI7460_0000040	hypothetical partial partial partial partial protein	686	1843	01	45851	-1	contig.8	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Cytochrom_B_N_2	93.0	actNOG.ENOG4100DQU.meta_raw	464.3
CLI7460|CLI7460_0000041	hypothetical protein	5	253	00	47014	-1	contig.9	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI7460|CLI7460_0000042	hypothetical protein	303	911	00	47312	-1	contig.9	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	PRK	30.8	actNOG.ENOG4100PRF.meta_raw	94.1
CLI7460|CLI7460_0000043	hypothetical protein	904	1698	00	47913	-1	contig.9	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	IstB_IS21	167.8	actNOG.ENOG4100ECF.meta_raw	481.6
CLI7460|CLI7460_0000044	hypothetical protein	1695	3365	00	48704	-1	contig.9	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	rve	28.9	actNOG.ENOG4100DIT.meta_raw	623.6
CLI7460|CLI7460_0000045	hypothetical partial partial partial partial protein	3	134	10	50573	1	contig.10	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI7460|CLI7460_0000046	ATP-binding cassette, subfamily B, bacterial	452	2215	00	51022	-1	contig.10	cds	-	0.0	K06147	583.1	-	0.0	-	0.0	-	0.0	-	0.0	ABC_membrane,ABC_tran	131.4,116.4	actNOG.ENOG4100BU1.meta_raw	712.8
CLI7460|CLI7460_0000047	hypothetical protein	2436	2753	00	53006	1	contig.10	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI7460|CLI7460_0000048	thiamine kinase	2809	3870	00	53379	1	contig.10	cds	-	0.0	K07251	61.7	-	0.0	-	0.0	-	0.0	-	0.0	APH	66.8	actNOG.ENOG4100H9A.meta_raw	56.0
CLI7460|CLI7460_0000049	antiSMASH LANC_like domain protein	3867	6116	00	54437	1	contig.10	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	LANC_like	108.7	LANC_like	111.0	actNOG.ENOG4100BM0.meta_raw	147.3
CLI7460|CLI7460_0000050	hypothetical protein	6113	6430	00	56683	1	contig.10	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI7460|CLI7460_0000051	hypothetical protein	6455	7474	00	57025	1	contig.10	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Methyltransf_2	72.4	actNOG.ENOG4100GCU.meta_raw	192.7
CLI7460|CLI7460_0000052	hypothetical protein	7485	8222	00	58055	-1	contig.10	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100IVZ.meta_raw	144.3
CLI7460|CLI7460_0000053	hypothetical protein	8273	9724	00	58843	-1	contig.10	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG41011XT.meta_raw	96.8
CLI7460|CLI7460_0000054	iron(III) transport system ATP-binding protein	9724	10362	00	60294	-1	contig.10	cds	-	0.0	K02010	117.7	-	0.0	-	0.0	-	0.0	-	0.0	ABC_tran	85.3	actNOG.ENOG4100JCG.meta_raw	241.5
CLI7460|CLI7460_0000055	putative transposase	10977	11555	00	61547	1	contig.10	cds	-	0.0	K07492	202.9	-	0.0	-	0.0	-	0.0	-	0.0	DDE_Tnp_1	69.9	actNOG.ENOG4100G28.meta_raw	289.7
CLI7460|CLI7460_0000056	hypothetical protein	12095	12646	00	62665	1	contig.10	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	His_Phos_1	98.4	actNOG.ENOG4100MEB.meta_raw	79.8
CLI7460|CLI7460_0000057	hypothetical protein	12811	13587	00	63381	1	contig.10	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	2-ph_phosp	78.6	actNOG.ENOG4100IWN.meta_raw	314.5
CLI7460|CLI7460_0000058	TetR/AcrR family transcriptional regulator, acrAB operon repressor	13880	14530	00	64450	1	contig.10	cds	-	0.0	K03577	54.3	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N,TetR_C_11	56.8,60.8	actNOG.ENOG4100PA7.meta_raw	142.1
CLI7460|CLI7460_0000059	hypothetical protein	14527	15018	00	65097	1	contig.10	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100YX7.meta_raw	106.1
CLI7460|CLI7460_0000060	twin arginine-targeting protein translocase TatB partial partial partial partial protein	1	381	10	65726	-1	contig.11	cds	TIGR01410	67.4	K03116	40.2	-	0.0	-	0.0	-	0.0	-	0.0	MttA_Hcf106	37.0	actNOG.ENOG4100NNR.meta_raw	130.5
CLI7460|CLI7460_0000061	serine protease DegS	432	1988	00	66157	-1	contig.11	cds	-	0.0	K04691	235.8	-	0.0	-	0.0	-	0.0	-	0.0	Trypsin_2,PDZ_2	111.4,50.3	actNOG.ENOG4100DXM.meta_raw	590.2
CLI7460|CLI7460_0000062	hypothetical partial partial partial partial protein	2081	2206	01	67806	-1	contig.11	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI7460|CLI7460_0000063	LysR family transcriptional activator, hca operon	138	1058	00	68071	1	contig.12	cds	-	0.0	K05817	205.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_1,LysR_substrate	73.5,121.3	actNOG.ENOG4100D3S.meta_raw	381.1
CLI7460|CLI7460_0000064	3-oxoadipate enol-lactonase	1073	2377	00	69006	-1	contig.12	cds	TIGR02427	274.5	K02170	100.3	-	0.0	-	0.0	-	0.0	-	0.0	SnoaL_4,Abhydrolase_1	72.5,62.6	actNOG.ENOG4100EGT.meta_raw	344.7
CLI7460|CLI7460_0000065	putative riboflavin kinase/FMN adenylyltransferase	2374	3192	00	70307	-1	contig.12	cds	TIGR00083	122.1	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	FAD_syn	150.1	actNOG.ENOG4100XCI.meta_raw	269.6
CLI7460|CLI7460_0000066	4-hydroxyphenylacetate-3-hydroxylase large chain	3270	4844	00	71203	-1	contig.12	cds	-	0.0	K00483	666.9	-	0.0	-	0.0	-	0.0	-	0.0	HpaB_N,HpaB	316.2,225.0	actNOG.ENOG4100EDZ.meta_raw	730.8
CLI7460|CLI7460_0000067	hypothetical protein	4930	5478	00	72863	-1	contig.12	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Flavin_Reduct	109.0	actNOG.ENOG4100JNH.meta_raw	216.4
CLI7460|CLI7460_0000068	beta-ketoadipate pathway transcriptional regulators, PcaR/PcaU/PobR family	5627	6439	00	73560	1	contig.12	cds	TIGR02431	286.2	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_IclR,IclR	54.3,101.8	actNOG.ENOG4100VIQ.meta_raw	369.2
CLI7460|CLI7460_0000069	uncharacterized protein	6534	7778	00	74467	1	contig.12	cds	-	0.0	K07148	178.6	-	0.0	-	0.0	-	0.0	-	0.0	DUF418	103.8	actNOG.ENOG4100DW0.meta_raw	421.3
CLI7460|CLI7460_0000070	K07029 family protein	7840	9210	00	75773	1	contig.12	cds	-	0.0	K07029	113.7	-	0.0	-	0.0	-	0.0	-	0.0	DAGK_cat	54.2	actNOG.ENOG4100FE3.meta_raw	472.1
CLI7460|CLI7460_0000071	hypothetical protein	9233	10666	00	77166	-1	contig.12	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF2252	449.8	actNOG.ENOG4100BEM.meta_raw	623.5
CLI7460|CLI7460_0000072	7,8-dihydro-8-oxoguanine triphosphatase	10705	11208	00	78638	-1	contig.12	cds	-	0.0	K03574	47.0	-	0.0	-	0.0	-	0.0	-	0.0	NUDIX	56.9	actNOG.ENOG4100KF1.meta_raw	146.9
CLI7460|CLI7460_0000073	hypothetical protein	11315	11521	00	79248	-1	contig.12	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100R9D.meta_raw	48.8
CLI7460|CLI7460_0000074	hypothetical partial partial partial partial protein	11609	11830	01	79542	-1	contig.12	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF1622	39.4	actNOG.ENOG4100RJD.meta_raw	80.2
CLI7460|CLI7460_0000075	hypothetical protein	39	794	00	79803	1	contig.13	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Thioesterase	166.0	actNOG.ENOG4100IAM.meta_raw	310.8
CLI7460|CLI7460_0000076	hypothetical protein	783	1076	00	80547	-1	contig.13	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Biotin_lipoyl	48.7	actNOG.ENOG4100QTF.meta_raw	65.1
CLI7460|CLI7460_0000077	3-methylcrotonyl-CoA carboxylase beta subunit	1164	2531	00	80928	-1	contig.13	cds	-	0.0	K01969	199.5	-	0.0	-	0.0	-	0.0	-	0.0	Carboxyl_trans	358.1	actNOG.ENOG4100CQM.meta_raw	579.6
CLI7460|CLI7460_0000078	enterobactin synthetase component F	2582	5662	00	82346	-1	contig.13	cds	-	0.0	K02364	317.3	-	0.0	-	0.0	-	0.0	Condensation,AMP-binding,AMP-binding,PP-binding	96.3,46.6,65.0,41.8	Condensation,AMP-binding,AMP-binding,AMP-binding_C,PP-binding	101.6,61.1,53.5,42.9,44.6	actNOG.ENOG4100BYC.meta_raw	311.8
CLI7460|CLI7460_0000079	2-octaprenyl-6-methoxyphenol hydroxylase	5821	7341	00	85585	-1	contig.13	cds	-	0.0	K03185	110.4	-	0.0	-	0.0	-	0.0	-	0.0	FAD_binding_3	286.5	actNOG.ENOG4100BHR.meta_raw	616.6
CLI7460|CLI7460_0000080	mycobactin polyketide synthetase MbtC	7372	10494	00	87136	-1	contig.13	cds	-	0.0	K04790	501.8	-	0.0	-	0.0	-	0.0	mod_KS,PKS_AT,PP-binding	679.7,349.5,42.6	ketoacyl-synt,Ketoacyl-synt_C,KAsynt_C_assoc,Acyl_transf_1,PP-binding	295.3,150.8,47.5,294.9,45.2	actNOG.ENOG4100DMT.meta_raw	1418.0
CLI7460|CLI7460_0000081	polyketide synthase 1/15	10487	16903	00	90251	-1	contig.13	cds	-	0.0	K12430	1906.8	-	0.0	-	0.0	-	0.0	mod_KS,PKS_AT,PP-binding	692.1,321.0,48.3	ketoacyl-synt,Ketoacyl-synt_C,KAsynt_C_assoc,Acyl_transf_1,PS-DH,ADH_N,ADH_zinc_N_2,KR,PP-binding	278.7,143.4,47.3,177.3,153.4,28.8,54.2,188.2,47.6	actNOG.ENOG4100C2E.meta_raw	2042.8
CLI7460|CLI7460_0000082	erythronolide synthase	16900	21603	00	96664	-1	contig.13	cds	-	0.0	K10817	1118.0	-	0.0	-	0.0	-	0.0	mod_KS,PKS_AT,PP-binding	705.4,329.1,40.6	Docking,ketoacyl-synt,Ketoacyl-synt_C,KAsynt_C_assoc,Acyl_transf_1,KR,PP-binding	25.0,288.3,152.5,43.4,273.1,179.6,43.1	actNOG.ENOG4100DMT.meta_raw	1397.9
CLI7460|CLI7460_0000083	mycobactin polyketide synthetase MbtC	21634	24720	00	101398	-1	contig.13	cds	-	0.0	K04790	253.4	-	0.0	-	0.0	-	0.0	PKS_KS,PKS_AT,PP-binding	435.4,341.0,39.5	ketoacyl-synt,Ketoacyl-synt_C,KAsynt_C_assoc,Acyl_transf_1,PP-binding	212.8,115.4,51.7,266.6,42.4	actNOG.ENOG4100DMT.meta_raw	1009.0
CLI7460|CLI7460_0000084	hypothetical protein	24717	25445	00	104481	-1	contig.13	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Thioesterase	98.4	actNOG.ENOG4100JHC.meta_raw	310.0
CLI7460|CLI7460_0000085	K00517 family protein	25484	26731	00	105248	-1	contig.13	cds	-	0.0	K00517	225.3	-	0.0	-	0.0	-	0.0	-	0.0	p450	65.1	actNOG.ENOG4100F9T.meta_raw	517.5
CLI7460|CLI7460_0000086	antiSMASH PP-binding domain protein	26728	27060	00	106492	-1	contig.13	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	PP-binding	35.9	PP-binding	36.1	actNOG.ENOG410145E.meta_raw	53.0
CLI7460|CLI7460_0000087	iron(III) transport system ATP-binding protein	27770	28465	00	107534	1	contig.13	cds	-	0.0	K02010	169.4	-	0.0	-	0.0	-	0.0	-	0.0	ABC_tran	107.4	actNOG.ENOG4100EY3.meta_raw	285.1
CLI7460|CLI7460_0000088	ABC.CD.P putative ABC transport system permease protein	28492	30723	00	108256	1	contig.13	cds	-	0.0	K02004	45.5	-	0.0	-	0.0	-	0.0	-	0.0	FtsX,FtsX	43.1,55.8	actNOG.ENOG4100DPX.meta_raw	213.9
CLI7460|CLI7460_0000089	hypothetical protein	30963	31337	00	110727	1	contig.13	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF1048	75.7	actNOG.ENOG4100R1W.meta_raw	125.3
CLI7460|CLI7460_0000090	antibiotic transport system ATP-binding protein	31334	32152	00	111098	1	contig.13	cds	-	0.0	K09687	335.8	-	0.0	-	0.0	-	0.0	-	0.0	ABC_tran	91.1	actNOG.ENOG4100DVM.meta_raw	441.4
CLI7460|CLI7460_0000091	putative ABC transporter efflux protein, DrrB family	32155	32928	00	111919	1	contig.13	cds	TIGR00025	76.7	K09686	68.1	-	0.0	-	0.0	-	0.0	-	0.0	ABC2_membrane	80.3	actNOG.ENOG4100BM6.meta_raw	362.2
CLI7460|CLI7460_0000092	hypothetical protein	33110	33712	00	112874	1	contig.13	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100GRX.meta_raw	190.2
CLI7460|CLI7460_0000093	hypothetical partial partial partial partial protein	34435	34734	01	114199	1	contig.13	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI7460|CLI7460_0000094	hypothetical partial partial partial partial protein	1	936	10	114500	-1	contig.14	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100PRJ.meta_raw	36.3
CLI7460|CLI7460_0000095	hypothetical protein	1609	2082	00	116108	-1	contig.14	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI7460|CLI7460_0000096	hypothetical protein	2454	2891	00	116953	-1	contig.14	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100J59.meta_raw	106.2
CLI7460|CLI7460_0000097	hypothetical protein	3186	3440	00	117685	1	contig.14	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI7460|CLI7460_0000098	hypothetical protein	3437	3754	00	117936	-1	contig.14	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100J59.meta_raw	57.8
CLI7460|CLI7460_0000099	hypothetical protein	4842	5213	00	119341	1	contig.14	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI7460|CLI7460_0000100	hypothetical partial partial partial partial protein	1	183	10	119755	-1	contig.15	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100XTI.meta_raw	34.0
CLI7460|CLI7460_0000101	NADH dehydrogenase (quinone)	180	2552	00	119934	-1	contig.15	cds	-	0.0	K05903	323.4	-	0.0	-	0.0	-	0.0	-	0.0	Proton_antipo_N,Proton_antipo_M,DUF4040	29.0,218.4,62.9	actNOG.ENOG4100EUM.meta_raw	888.7
CLI7460|CLI7460_0000102	phosphinothricin acetyltransferase	2723	3208	00	122477	-1	contig.15	cds	-	0.0	K03823	35.9	-	0.0	-	0.0	-	0.0	-	0.0	Acetyltransf_1	44.8	actNOG.ENOG4100NK1.meta_raw	210.7
CLI7460|CLI7460_0000103	K00517 family protein	3216	4514	00	122970	-1	contig.15	cds	-	0.0	K00517	233.9	-	0.0	-	0.0	-	0.0	-	0.0	p450	62.5	actNOG.ENOG4100ECE.meta_raw	565.0
CLI7460|CLI7460_0000104	putative malate synthase G	4527	6674	00	124281	-1	contig.15	cds	TIGR01345	899.7	K01638	577.2	-	0.0	-	0.0	-	0.0	-	0.0	Malate_synthase	485.2	actNOG.ENOG4100D05.meta_raw	1043.8
CLI7460|CLI7460_0000105	putative glycolate oxidase, subunit GlcD	6857	8311	00	126611	1	contig.15	cds	TIGR00387	492.4	K11472	141.2	-	0.0	-	0.0	-	0.0	-	0.0	FAD_binding_4,FAD-oxidase_C	136.6,219.9	actNOG.ENOG4100BJG.meta_raw	554.6
CLI7460|CLI7460_0000106	hypothetical partial partial partial partial protein	8327	8608	01	128081	1	contig.15	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	FAD_binding_4	36.1	actNOG.ENOG4100EQ5.meta_raw	88.3
