LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI4675|CLI4675_0000015	hypothetical protein	7538	8023	00	14095	-1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	MarR_2	48.7	actNOG.ENOG4100NUF.meta_raw	204.9
CLI4675|CLI4675_0000016	chromosome partitioning protein	8025	9290	00	14582	1	contig.3	cds	-	0.0	K03496	75.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF59,ParA	64.4,287.4	actNOG.ENOG4100BSQ.meta_raw	587.5
CLI4675|CLI4675_0000017	putative 4-aminobutyrate aminotransferase, prokaryotic type	9366	10622	00	15923	-1	contig.3	cds	TIGR00700	381.7	K00819	300.2	-	0.0	-	0.0	-	0.0	-	0.0	Aminotran_3	396.9	actNOG.ENOG41014ZU.meta_raw	539.2
CLI4675|CLI4675_0000018	hypothetical protein	10717	11445	00	17274	-1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF1275	134.7	actNOG.ENOG4100QK7.meta_raw	222.9
CLI4675|CLI4675_0000019	dihydrodipicolinate synthase	11442	12398	00	17999	-1	contig.3	cds	-	0.0	K01714	86.2	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100NE8.meta_raw	187.0
CLI4675|CLI4675_0000020	hypothetical protein	12532	12960	00	19089	1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100RNV.meta_raw	80.3
CLI4675|CLI4675_0000021	2-octaprenyl-6-methoxyphenol hydroxylase	12974	14092	00	19531	1	contig.3	cds	-	0.0	K03185	42.6	-	0.0	-	0.0	-	0.0	-	0.0	FAD_binding_3	63.6	actNOG.ENOG4100C89.meta_raw	362.5
CLI4675|CLI4675_0000022	GntR family transcriptional regulator, vanillate catabolism	14082	14828	00	20639	-1	contig.3	cds	-	0.0	K11475	127.5	-	0.0	-	0.0	-	0.0	-	0.0	GntR,FCD	51.6,83.6	actNOG.ENOG4100NXY.meta_raw	246.5
CLI4675|CLI4675_0000023	hypothetical partial partial partial partial protein	14880	14966	01	21437	-1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4675|CLI4675_0000024	putative magnesium Mg(2+) and cobalt Co(2+) transport protein (corA)	154	1224	00	21677	-1	contig.4	cds	TIGR00383	190.8	K03284	277.8	-	0.0	-	0.0	-	0.0	-	0.0	CorA	216.9	actNOG.ENOG4100CVX.meta_raw	432.5
CLI4675|CLI4675_0000025	K+-transporting ATPase, KdpA	1649	3319	00	23172	1	contig.4	cds	TIGR00680	606.6	K01546	714.7	-	0.0	-	0.0	-	0.0	-	0.0	KdpA	691.5	actNOG.ENOG4100CDK.meta_raw	831.1
CLI4675|CLI4675_0000026	hypothetical partial partial partial partial protein	3316	3453	01	24839	1	contig.4	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4675|CLI4675_0000027	K07011 family partial partial partial partial protein	2	838	11	24978	-1	contig.5	cds	-	0.0	K07011	92.5	-	0.0	GT2	62.6	-	0.0	Glycos_transf_2	82.0	Glyco_tranf_2_3	91.5	actNOG.ENOG4100JAX.meta_raw	307.7
CLI4675|CLI4675_0000028	hypothetical protein	142	645	00	25957	-1	contig.6	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	AHSA1	61.6	actNOG.ENOG4100P9A.meta_raw	160.6
CLI4675|CLI4675_0000029	hypothetical protein	642	983	00	26457	-1	contig.6	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_20	42.9	actNOG.ENOG41014W7.meta_raw	183.6
CLI4675|CLI4675_0000030	hypothetical protein	1103	1465	00	26918	1	contig.6	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	GntR	35.7	actNOG.ENOG4100JZH.meta_raw	176.4
CLI4675|CLI4675_0000031	antibiotic transport system ATP-binding protein	1462	2361	00	27277	1	contig.6	cds	-	0.0	K09687	188.7	-	0.0	-	0.0	-	0.0	-	0.0	ABC_tran	54.0	actNOG.ENOG4100F2F.meta_raw	411.7
CLI4675|CLI4675_0000032	hypothetical protein	2358	3104	00	28173	1	contig.6	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100PNK.meta_raw	211.9
CLI4675|CLI4675_0000033	hypothetical partial partial partial partial protein	2	313	10	28951	1	contig.7	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100ENY.meta_raw	108.4
CLI4675|CLI4675_0000034	hypothetical partial partial partial partial protein	412	2304	01	29361	1	contig.7	cds	-	0.0	-	0.0	-	0.0	GH38	280.6	-	0.0	-	0.0	Glyco_hydro_38,Alpha-mann_mid	281.0,100.1	actNOG.ENOG4100D3X.meta_raw	1027.2
CLI4675|CLI4675_0000035	hypothetical partial partial partial partial protein	1	675	10	31256	1	contig.8	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100SEM.meta_raw	44.5
CLI4675|CLI4675_0000036	indolepyruvate ferredoxin oxidoreductase, alpha subunit	747	1832	00	32002	-1	contig.8	cds	-	0.0	K00179	27.7	-	0.0	-	0.0	-	0.0	-	0.0	TPP_enzyme_C	103.3	actNOG.ENOG4100D0U.meta_raw	576.2
CLI4675|CLI4675_0000037	2-oxoacid:acceptor oxidoreductase, alpha subunit	1829	3772	00	33084	-1	contig.8	cds	TIGR03710	649.7	K00177	32.9	-	0.0	-	0.0	-	0.0	-	0.0	POR,POR_N	94.4,167.2	actNOG.ENOG4100CCD.meta_raw	1132.2
CLI4675|CLI4675_0000038	enoyl-CoA hydratase	3900	4697	00	35155	-1	contig.8	cds	-	0.0	K01692	197.4	-	0.0	-	0.0	-	0.0	-	0.0	ECH_1	162.9	actNOG.ENOG4100HF8.meta_raw	306.7
CLI4675|CLI4675_0000039	heat shock protein HtpX	4809	5666	00	36064	1	contig.8	cds	-	0.0	K03799	377.8	-	0.0	-	0.0	-	0.0	-	0.0	Peptidase_M48	133.1	actNOG.ENOG4100BM9.meta_raw	417.9
CLI4675|CLI4675_0000040	hypothetical partial partial partial partial protein	5762	6106	01	37017	1	contig.8	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4675|CLI4675_0000041	hypothetical partial partial partial partial protein	2	688	10	37365	-1	contig.9	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	LysR_substrate	86.6	actNOG.ENOG4100D3Y.meta_raw	302.1
CLI4675|CLI4675_0000042	hypothetical protein	774	1136	00	38137	1	contig.9	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100MSA.meta_raw	189.5
CLI4675|CLI4675_0000043	K07002 family protein	1187	1900	00	38550	1	contig.9	cds	-	0.0	K07002	26.0	-	0.0	-	0.0	-	0.0	-	0.0	Abhydrolase_6	55.5	actNOG.ENOG4100JM6.meta_raw	245.9
CLI4675|CLI4675_0000044	catalase/peroxidase HPI	2054	4300	00	39417	-1	contig.9	cds	TIGR00198	1063.1	K03782	1168.8	-	0.0	AA2	33.6	-	0.0	-	0.0	peroxidase,peroxidase	146.6,109.7	actNOG.ENOG4100BG2.meta_raw	1240.2
CLI4675|CLI4675_0000045	hypothetical protein	4293	4742	00	41656	-1	contig.9	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	FUR	69.2	actNOG.ENOG4100K56.meta_raw	241.2
CLI4675|CLI4675_0000046	K01913 family protein	4798	6357	00	42161	-1	contig.9	cds	-	0.0	K01913	495.9	-	0.0	-	0.0	F	209.0	AMP-binding	375.5	AMP-binding,AMP-binding_C	342.7,78.0	actNOG.ENOG4100BGV.meta_raw	628.3
CLI4675|CLI4675_0000047	antibiotic transport system ATP-binding protein	6563	7486	00	43926	1	contig.9	cds	-	0.0	K09687	301.0	-	0.0	-	0.0	-	0.0	-	0.0	ABC_tran	92.5	actNOG.ENOG4100C2Q.meta_raw	410.5
CLI4675|CLI4675_0000048	antibiotic transport system permease protein	7483	8334	00	44846	1	contig.9	cds	-	0.0	K09686	23.8	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100IYS.meta_raw	148.0
CLI4675|CLI4675_0000049	ATP-binding cassette, subfamily B, bacterial partial partial partial partial protein	8413	10236	01	45776	1	contig.9	cds	-	0.0	K06147	623.4	-	0.0	-	0.0	-	0.0	-	0.0	ABC_membrane,ABC_tran	113.8,108.6	actNOG.ENOG4100BIG.meta_raw	463.3
CLI4675|CLI4675_0000050	hypothetical partial partial partial partial protein	3	572	10	47604	1	contig.10	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	N6_N4_Mtase	39.6	actNOG.ENOG4100GWV.meta_raw	144.4
CLI4675|CLI4675_0000051	hypothetical protein	598	960	00	48199	1	contig.10	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4675|CLI4675_0000052	hypothetical partial partial partial partial protein	957	1142	01	48558	1	contig.10	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4675|CLI4675_0000053	hypothetical partial partial partial partial protein	2	199	10	48746	-1	contig.11	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100KH3.meta_raw	45.7
CLI4675|CLI4675_0000054	putative membrane protein	225	1184	00	48969	1	contig.11	cds	-	0.0	K08978	21.5	-	0.0	-	0.0	-	0.0	-	0.0	EamA,EamA	55.7,40.3	actNOG.ENOG4100IH5.meta_raw	332.0
CLI4675|CLI4675_0000055	hypothetical protein	1274	1471	00	50018	1	contig.11	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF397	37.3	actNOG.ENOG4100SR4.meta_raw	52.9
CLI4675|CLI4675_0000056	hypothetical protein	1490	2344	00	50234	-1	contig.11	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_31	40.2	actNOG.ENOG4100FXW.meta_raw	203.3
CLI4675|CLI4675_0000057	PTS system, glucose subfamily, IIA component	2409	2861	00	51153	-1	contig.11	cds	TIGR00830	112.3	K02756	68.5	-	0.0	-	0.0	-	0.0	-	0.0	PTS_EIIA_1	133.6	actNOG.ENOG4100N82.meta_raw	175.2
CLI4675|CLI4675_0000058	PTS system, glucose-like IIB component	2858	3091	00	51602	-1	contig.11	cds	TIGR00826	49.3	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	PTS_EIIB	45.4	actNOG.ENOG4100QV5.meta_raw	104.7
CLI4675|CLI4675_0000059	hypothetical protein	3184	4428	00	51928	1	contig.11	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	PTS_EIIC	230.1	actNOG.ENOG4100C26.meta_raw	677.3
CLI4675|CLI4675_0000060	Phosphotransferase System HPr (HPr) Family	4425	4685	00	53169	1	contig.11	cds	TIGR01003	83.5	K11189	69.9	-	0.0	-	0.0	-	0.0	-	0.0	PTS-HPr	84.8	actNOG.ENOG4100Q3H.meta_raw	118.5
CLI4675|CLI4675_0000061	thiol:disulfide interchange protein DsbA	4708	5397	00	53452	-1	contig.11	cds	-	0.0	K03673	26.6	-	0.0	-	0.0	-	0.0	-	0.0	Thioredoxin_4	97.3	actNOG.ENOG4100NU0.meta_raw	231.8
CLI4675|CLI4675_0000062	heavy metal translocating P-type ATPase partial partial partial partial protein	5522	7447	01	54266	1	contig.11	cds	TIGR01525	420.2	K01533	747.0	-	0.0	-	0.0	-	0.0	-	0.0	HMA,E1-E2_ATPase,Hydrolase	49.1,198.7,133.3	actNOG.ENOG4100BF1.meta_raw	796.2
CLI4675|CLI4675_0000063	hypothetical partial partial partial partial protein	1	312	11	56194	-1	contig.12	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100ZJP.meta_raw	37.7
CLI4675|CLI4675_0000064	iron(III) transport system ATP-binding partial partial partial partial protein	3	644	10	56510	-1	contig.13	cds	-	0.0	K02010	243.3	-	0.0	-	0.0	-	0.0	-	0.0	ABC_tran	105.3	actNOG.ENOG4100BQE.meta_raw	276.2
CLI4675|CLI4675_0000065	multiple sugar transport system permease protein	649	1485	00	57156	-1	contig.13	cds	-	0.0	K02026	247.9	-	0.0	-	0.0	-	0.0	-	0.0	BPD_transp_1	39.8	actNOG.ENOG4100D2U.meta_raw	228.1
CLI4675|CLI4675_0000066	sorbitol/mannitol transport system permease protein	1482	2444	00	57989	-1	contig.13	cds	-	0.0	K10228	189.6	-	0.0	-	0.0	-	0.0	-	0.0	BPD_transp_1	75.7	actNOG.ENOG4101494.meta_raw	266.0
CLI4675|CLI4675_0000067	multiple sugar transport system substrate-binding protein	2477	3748	00	58984	-1	contig.13	cds	-	0.0	K02027	188.2	-	0.0	-	0.0	-	0.0	-	0.0	SBP_bac_8	113.1	actNOG.ENOG4100GU5.meta_raw	154.0
CLI4675|CLI4675_0000068	2-dehydro-3-deoxyphosphogalactonate aldolase	3899	5044	00	60406	1	contig.13	cds	-	0.0	K01631	43.9	-	0.0	-	0.0	-	0.0	-	0.0	MR_MLE_N,MR_MLE_C	83.8,187.7	actNOG.ENOG4100ETR.meta_raw	452.8
CLI4675|CLI4675_0000069	K01112 family protein	5097	6527	00	61604	-1	contig.13	cds	-	0.0	K01112	22.6	-	0.0	-	0.0	-	0.0	-	0.0	Sulfatase,DUF4976	216.1,32.6	actNOG.ENOG4100C9Q.meta_raw	363.6
CLI4675|CLI4675_0000070	hypothetical protein	6630	7361	00	63137	1	contig.13	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_IclR,IclR	30.5,97.5	actNOG.ENOG4100H4F.meta_raw	256.1
CLI4675|CLI4675_0000071	two-component response regulator, fimbrial Z protein FimZ	61	729	00	63976	1	contig.14	cds	-	0.0	K07688	122.7	-	0.0	-	0.0	-	0.0	-	0.0	Response_reg,GerE	97.4,69.1	actNOG.ENOG4100D95.meta_raw	349.7
CLI4675|CLI4675_0000072	3-dehydroquinate dehydratase, type II	749	1222	00	64664	1	contig.14	cds	TIGR01088	178.6	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DHquinase_II	185.7	actNOG.ENOG4100KNQ.meta_raw	228.6
CLI4675|CLI4675_0000073	acyl-CoA thioester hydrolase	1305	1712	00	65220	-1	contig.14	cds	-	0.0	K07032	152.6	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100MS7.meta_raw	196.5
CLI4675|CLI4675_0000074	choline-phosphate cytidylyltransferase	1841	2863	00	65756	1	contig.14	cds	-	0.0	K00968	59.9	-	0.0	GH109	33.2	-	0.0	-	0.0	GFO_IDH_MocA	69.4	actNOG.ENOG4100DV0.meta_raw	422.9
CLI4675|CLI4675_0000075	amino acid/peptide transporter (Peptide:H+ symporter), bacterial	2951	4414	00	66866	1	contig.14	cds	TIGR00924	472.3	K03305	470.9	-	0.0	-	0.0	-	0.0	-	0.0	PTR2	179.4	actNOG.ENOG4100D5R.meta_raw	653.7
CLI4675|CLI4675_0000076	hypothetical protein	4500	4778	00	68415	-1	contig.14	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4675|CLI4675_0000077	hypothetical protein	4909	5325	00	68824	-1	contig.14	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF1772	51.7	actNOG.ENOG4100SDW.meta_raw	87.9
CLI4675|CLI4675_0000078	K07118 family protein	5322	6161	00	69237	-1	contig.14	cds	-	0.0	K07118	35.6	-	0.0	-	0.0	-	0.0	-	0.0	NAD_binding_10	45.2	actNOG.ENOG4100RKG.meta_raw	139.2
CLI4675|CLI4675_0000079	hypothetical partial partial partial partial protein	6284	6919	01	70199	1	contig.14	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Cupin_6	133.8	actNOG.ENOG4100CSE.meta_raw	150.5
CLI4675|CLI4675_0000080	hypothetical partial partial partial partial protein	1	234	10	70835	-1	contig.15	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Peptidase_C26	48.5	actNOG.ENOG4100M2M.meta_raw	72.6
CLI4675|CLI4675_0000081	ATP-dependent DNA helicase RecQ	231	2180	00	71065	-1	contig.15	cds	TIGR01389	758.7	K06877	41.0	-	0.0	-	0.0	-	0.0	-	0.0	DEAD,Helicase_C,RecQ_Zn_bind,RQC,HRDC	60.6,57.7,64.5,105.9,77.0	actNOG.ENOG4100C30.meta_raw	993.4
CLI4675|CLI4675_0000082	hypothetical protein	2204	3043	00	73038	-1	contig.15	cds	-	0.0	-	0.0	-	0.0	CE4	88.4	-	0.0	-	0.0	Polysacc_deac_1	83.7	actNOG.ENOG4100M6V.meta_raw	239.2
CLI4675|CLI4675_0000083	glucose-6-phosphate dehydrogenase (coenzyme-F420)	3266	4270	00	74100	1	contig.15	cds	TIGR03554	555.5	K04091	80.9	-	0.0	-	0.0	-	0.0	-	0.0	Bac_luciferase	228.2	actNOG.ENOG4100C4R.meta_raw	539.9
CLI4675|CLI4675_0000084	enoyl-CoA hydratase	4267	5055	00	75101	1	contig.15	cds	-	0.0	K01692	177.8	-	0.0	-	0.0	-	0.0	-	0.0	ECH_1	118.5	actNOG.ENOG4100I51.meta_raw	315.7
CLI4675|CLI4675_0000085	hypothetical partial partial partial partial protein	1	750	10	75894	-1	contig.16	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Pkinase	143.8	actNOG.ENOG4100BTT.meta_raw	325.0
CLI4675|CLI4675_0000086	hypothetical protein	751	1485	00	76644	-1	contig.16	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100ME2.meta_raw	226.0
CLI4675|CLI4675_0000087	putative membrane protein	1512	2624	00	77405	-1	contig.16	cds	-	0.0	K01421	51.5	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100M86.meta_raw	203.7
CLI4675|CLI4675_0000088	putative glutamine transport system substrate-binding protein	2660	3550	00	78553	-1	contig.16	cds	-	0.0	K10039	89.1	-	0.0	-	0.0	-	0.0	-	0.0	SBP_bac_3	109.0	actNOG.ENOG4100IMF.meta_raw	279.8
CLI4675|CLI4675_0000089	enoyl-CoA hydratase	3575	4348	00	79468	-1	contig.16	cds	-	0.0	K01692	202.7	-	0.0	-	0.0	-	0.0	-	0.0	ECH_1	152.7	actNOG.ENOG4100GK5.meta_raw	351.9
CLI4675|CLI4675_0000090	TetR/AcrR family transcriptional regulator, acrAB operon repressor partial partial partial partial protein	4438	5052	01	80331	1	contig.16	cds	-	0.0	K03577	52.0	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	55.0	actNOG.ENOG4100I45.meta_raw	182.0
CLI4675|CLI4675_0000091	hypothetical partial partial partial partial protein	3	560	10	80949	1	contig.17	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4675|CLI4675_0000092	hypothetical protein	604	1020	00	81550	1	contig.17	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4675|CLI4675_0000093	hypothetical protein	1017	1547	00	81963	1	contig.17	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF1320	25.8	-	0.0
CLI4675|CLI4675_0000094	hypothetical protein	1550	2002	00	82496	1	contig.17	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4675|CLI4675_0000095	hypothetical protein	1992	2453	00	82938	1	contig.17	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4675|CLI4675_0000096	hypothetical protein	2468	2851	00	83414	1	contig.17	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4675|CLI4675_0000097	hypothetical protein	2975	3589	00	83921	1	contig.17	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4675|CLI4675_0000098	K00680 family partial partial partial partial protein	2	1435	10	84708	-1	contig.18	cds	-	0.0	K00680	57.7	-	0.0	-	0.0	-	0.0	-	0.0	Acyl_transf_3	85.0	actNOG.ENOG4100I2H.meta_raw	412.6
CLI4675|CLI4675_0000099	hypothetical partial partial partial partial protein	1631	3958	01	86337	1	contig.18	cds	-	0.0	-	0.0	-	0.0	GT53	868.6	-	0.0	-	0.0	Arabinose_trans,Arabino_trans_C	759.3,29.1	actNOG.ENOG4100CNG.meta_raw	915.2
CLI4675|CLI4675_0000100	hypothetical partial partial partial partial protein	1	441	11	88666	-1	contig.19	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4675|CLI4675_0000101	hypothetical partial partial partial partial protein	1	600	10	89109	-1	contig.20	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100TH9.meta_raw	29.7
CLI4675|CLI4675_0000102	hypothetical partial partial partial partial protein	1	120	10	89937	1	contig.21	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4675|CLI4675_0000103	3-methyl-2-oxobutanoate hydroxymethyltransferase	142	1014	00	90078	-1	contig.21	cds	TIGR00222	307.2	K00606	431.7	-	0.0	-	0.0	-	0.0	-	0.0	Pantoate_transf	352.8	actNOG.ENOG4100C7J.meta_raw	473.6
CLI4675|CLI4675_0000104	proline iminopeptidase	1186	2835	00	91122	1	contig.21	cds	-	0.0	K01259	51.3	-	0.0	-	0.0	-	0.0	-	0.0	Abhydrolase_1	146.9	actNOG.ENOG4100DRU.meta_raw	633.4
CLI4675|CLI4675_0000105	glutamine synthetase, type I	2930	4273	00	92866	1	contig.21	cds	TIGR00653	440.7	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Gln-synt_N,Gln-synt_C	91.1,416.9	actNOG.ENOG4100C0D.meta_raw	808.7
CLI4675|CLI4675_0000106	def peptide deformylase	4322	5164	00	94258	1	contig.21	cds	-	0.0	K06889	36.2	-	0.0	-	0.0	-	0.0	-	0.0	Abhydrolase_1	34.7	actNOG.ENOG4100FE5.meta_raw	76.9
CLI4675|CLI4675_0000107	hypothetical partial partial partial partial protein	5206	5559	01	95142	1	contig.21	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100BX2.meta_raw	61.9
CLI4675|CLI4675_0000108	hypothetical protein	1703	2686	00	97198	1	contig.22	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4675|CLI4675_0000109	hypothetical protein	2787	3128	00	98282	1	contig.22	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4675|CLI4675_0000110	hypothetical protein	4082	4351	00	99577	-1	contig.22	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
